star_buzz
2
1
35
1267
0
6
50
226
0
163
1
245
76
0
786
303
289
1201
59
100
0
77
86
8
32
113
0
2
7
0
1397
0
263
1100
78
208
50
1530
701
28
3
587
711
4
2
916
154
16
0
200
19
111
1472
0
86
754
104
861
27
158
239
192
1146
233
0
144
22
0
135
64
63
369
37
49
2660
390
14
359
49
197
4
280
65
427
47
791
69
158
154
75
12
94
5
0
0
1035
1638
183
240
0
57
174
61
771
496
2
33
346
1912
215
16
12
112
54
119
19
0
24
171
78
128
179
1503
2731
62
2
3
72
54
161
282
2
1
59
2
1
7
118
360
55
1
0
31
335
138
53
111
90
1
4
22
312
10
0
37
0
297
110
6
11
120
7
70
1
3150
1028
259
640
6
160
61
151
77
264
205
186
199
445
0
65
3
181
221
4
48
18
125
36
6
2
0
7
1920
373
0
0
3
161
18
12
6
61
149
67
1164
8
48
190
639
236
25
0
118
714
470
4
356
288
2
607
1028
37
61
1
10
166
207
94
2144
2
86
16
8
46
0
581
150
54
35
97
0
207
20
33
38
35
39
1010
14
254
160
154
243
63
12
20
1260
8
2
60
6
27
11
40
0
166
22
16
892
1347
105
30
815
151
164
283
27
873
83
120
197
213
33
0
126
467
268
18
128
236
28
22
0
84
31
51
33
99
143
102
841
30
49
2703
358
2
2
138
9
441
933
1476
0
987
30
0
189
180
1
104
45
212
203
61
0
69
730
2790
2
33
259
1174
87
194
237
5
62
172
10
382
14
0
1724
93
11
66
289
12
67
1
314
98
372
174
273
464
959
8
6
106
546
1037
48
183
17
184
683
364
101
114
0
188
24
775
1374
59
0
15
0
75
950
77
1071
20
39
25
814
88
1109
23
34
325
67
4
962
1068
196
9
689
151
7
13
21
64
62
8
2
129
933
141
561
0
10
22
5
1890
85
10
21
69
24
96
44
6
295
289
2
2
8
514
935
33
33
54
67
57
9
37
116
475
310
56
9
419
151
298
0
3
177
904
57
1051
487
3
856
20
521
40
3
123
0
1
134
5
32
341
1631
1
488
98
1573
57
776
0
215
97
51
591
325
3
1692
114
199
55
9
20
214
15
155
380
23
5
1
65
131
17
0
300
21
105
189
638
1
31
21
25
23
4
10
21
215
191
105
55
660
32
56
79
0
4
284
1030
53
486
89
103
10
184
2
321
940
0
284
125
295
1136
1051
4
665
168
2
3060
124
27
461
851
144
22
14
0
26
7
68
0
71
323
36
182
117
261
0
7
39
0
1622
114
6
295
49
82
0
168
75
557
10
512
265
1119
90
72
358
1
105
11
7
1254
17
91
82
1
43
6
473
67
412
66
2
13
0
278
24
66
88
6
131
50
38
716
109
158
30
168
2
15
40
32
12
31
495
1925
8
61
62
1216
3
141
31
4
7
6
5
841
127
260
82
0
889
0
60
247
145
1
0
996
2610
1377
36
1200
0
38
300
20
90
4
2
136
9
53
1713
123
84
47
43
6
77
0
216
6
178
172
33
1
0
81
413
150
20
2
1357
10
69
73
3
2
1
259
509
530
116
8
857
542
1315
205
108
654
808
210
466
27
402
8
213
5
1047
251
48
53
28
76
476
223
1172
207
39
4
94
263
1837
14
0
221
394
169
15
1500
5
98
174
162
7
28
1251
547
455
169
5
155
8
72
136
78
32
3150
9
903
679
2558
700
97
538
156
495
47
2
1830
46
437
448
91
1423
480
2049
2820
246
143
10
9
53
661
1260
3
1253
112
20
1
240
333
1704
129
43
92
397
272
78
47
145
6
48
4
0
971
199
37
53
0
5
0
120
53
146
721
276
6
47
250
381
77
444
50
1080
231
960
277
630
43
464
53
770
991
752
32
109
1050
34
2
31
47
127
62
35
1260
53
247
153
95
7
111
0
141
978
25
0
316
1281
806
541
566
1
440
808
132
187
98
111
22
67
10
2
545
1380
112
1907
821
23
80
415
2400
532
12
1800
458
8
125
15
109
0
25
39
14
145
305
709
22
16
23
23
78
168
1260
1383
798
75
10
592
311
168
193
138
2490
1141
2490
41
22
2
276
8
3
840
610
1
5
243
35
9
6
36
151
187
159
144
251
56
1371
0
5
84
98
0
1
137
697
938
308
82
135
1219
759
103
10
1188
814
1363
1921
0
148
14
4
22
121
53
29
453
133
30
224
1095
56
1110
17
106
434
22
318
1186
38
1620
94
644
7
1230
18
149
1081
164
600
560
37
874
277
464
1337
1074
1288
188
56
59
185
122
10
374
28
140
258
1072
1058
1590
28
0
146
45
237
14
12
60
1650
28
64
1382
33
36
35
19
10
180
94
173
13
3
178
131
13
128
719
52
87
7
48
971
199
138
926
55
20
7
782
85
79
53
92
1954
14
156
221
222
30
24
1052
24
21
132
6
86
115
537
1320
283
33
1213
62
133
81
236
643
49
68
600
1094
86
45
230
8
80
132
51
164
50
12
16
35
9
350
0
18
593
960
22
97
194
83
118
2
16
1381
28
6
30
655
32
53
42
16
800
2
44
5
11
713
83
673
6
388
468
1035
100
2
134
813
136
28
933
5
403
1
140
293
127
67
0
1350
2
1292
2
456
0
45
123
37
216
243
127
38
33
2010
124
65
14
828
362
379
4
112
133
565
14
157
254
3
37
10
86
267
1176
31
61
1194
11
5
8
4
0
11
0
73
6
2079
2210
397
5
16
23
80
139
732
1430
49
315
61
4
36
540
0
1507
3150
115
1558
190
14
219
240
1755
953
14
32
271
56
23
246
54
2130
29
494
214
818
157
0
0
66
37
20
2
24
2
29
16
17
164
292
306
39
16
2
182
165
1915
108
829
132
198
524
13
4
13
65
328
35
7
4
82
47
217
1413
11
181
538
76
140
29
126
503
1420
277
1177
180
308
225
8
35
95
331
228
22
15
247
535
96
154
288
164
167
28
24
14
1110
586
0
150
800
1050
35
1076
246
172
350
650
20
90
17
1184
0
108
18
0
43
218
245
182
714
1140
150
79
2070
1831
121
745
276
406
303
0
23
52
53
7
12
1440
215
8
94
0
0
69
39
1596
250
300
0
311
314
350
83
37
127
60
716
286
1362
166
1501
37
576
3
296
1910
49
9
23
510
34
155
3
2
140
1
4
51
1
94
10
308
14
31
12
4
6
3
967
87
59
139
723
237
252
19
10
249
870
56
628
332
42
2
230
0
642
132
1260
47
42
81
135
706
147
132
79
32
92
478
84
9
100
0
335
28
1433
51
885
74
557
73
83
1174
195
382
67
180
93
210
6
5
5
2
34
159
44
78
299
19
45
281
154
15
90
2
215
882
25
894
43
0
2045
10
777
23
31
1200
54
2640
1007
0
3
41
27
9
91
9
570
10
1
134
27
4
15
17
271
5
711
194
1
677
287
49
17
36
1157
4
532
1253
172
661
53
322
117
405
1925
81
35
56
1
398
253
5
2670
77
80
11
649
61
8
25
33
285
4
278
0
22
85
2
0
0
1574
103
7
191
22
1040
66
20
881
742
15
0
997
14
670
1507
25
166
17
338
67
2310
19
842
144
244
1026
121
1271
76
35
135
93
24
558
9
224
49
55
180
244
1445
103
185
1540
10
319
7
8
136
249
120
346
2
192
730
2
333
221
63
369
5
405
19
86
228
23
944
1110
989
454
246
72
77
187
83
303
233
519
337
96
692
7
371
5
100
1450
298
79
52
1567
130
151
1151
1271
175
62
240
114
31
144
26
46
19
112
78
31
42
42
779
0
202
625
78
1756
8
333
0
7
1080
1
0
15
326
68
19
68
82
8
76
55
955
14
567
175
19
5
13
224
1800
133
7
108
207
40
46
3150
2
24
260
152
43
3
186
39
542
31
5
943
835
300
251
78
31
69
1230
230
4
84
72
2
187
750
27
366
32
0
38
26
21
44
5
1083
47
769
37
4
204
69
22
364
6
245
27
0
121
580
16
210
41
528
218
91
51
552
1380
20
62
197
127
4
4
17
27
9
35
6
251
362
34
228
98
126
1114
146
1802
414
240
59
24
183
3150
485
101
0
26
56
0
23
213
278
92
1
846
8
50
250
214
38
930
98
227
162
126
103
389
12
13
2340
33
76
25
10
163
128
0
17
113
99
488
456
1950
213
341
31
930
35
207
340
15
162
214
22
709
72
92
1080
196
289
3
1146
169
92
79
5
0
9
47
22
88
75
0
248
37
2132
0
269
160
413
103
12
120
79
78
824
168
710
906
758
335
41
90
485
46
1125
39
326
49
40
427
39
12
104
1085
440
243
102
146
142
410
12
280
1722
7
655
62
87
3
55
786
128
758
144
399
178
325
57
220
1800
449
3
206
22
166
3
17
96
149
1926
25
134
865
67
178
41
0
197
197
56
134
564
56
1
74
325
193
8
42
766
11
604
648
51
278
36
4
20
129
579
280
722
206
60
107
1835
0
24
103
138
85
84
336
56
596
5
440
632
12
679
78
271
840
193
0
27
138
98
150
12
332
69
842
236
62
60
3
32
117
0
72
104
236
9
18
173
794
113
34
26
369
61
408
131
14
512
328
26
171
549
7
11
45
120
8
0
0
56
1139
1890
588
99
707
2070
1211
164
7
136
757
560
10
95
309
94
240
46
4
160
7
1341
14
531
269
707
90
40
17
36
77
68
127
354
376
55
1
27
758
136
150
18
89
52
44
796
350
673
407
3120
154
1344
16
116
17
619
148
168
17
561
7
2
804
169
2
525
223
90
1189
13
136
999
355
31
130
0
1260
101
95
5
139
328
5
1
600
319
11
23
370
2
100
1427
16
11
0
210
438
210
336
117
0
214
780
5
1
48
62
9
12
150
4
231
840
164
1216
13
1656
100
30
111
11
86
0
19
796
1000
50
104
16
337
49
8
5
1
369
17
527
59
22
52
35
270
8
96
8
7
0
49
109
48
167
108
54
18
522
41
783
25
41
0
138
241
20
12
46
625
1350
482
492
437
4
30
791
421
5
7
12
100
73
840
2
35
398
42
57
0
6
37
121
35
480
721
167
1380
132
759
2
372
16
65
8
46
49
217
101
25
2
222
40
1327
4
40
93
618
8
1111
39
1
12
508
85
251
2
18
60
227
50
147
38
7
142
179
2354
245
70
0
199
200
1050
32
39
262
187
204
1345
535
34
172
1761
360
188
360
373
1
370
109
19
28
2
72
100
113
84
0
45
12
47
57
120
80
21
76
27
1560
21
36
916
84
2010
0
116
1
17
2
0
2
0
27
44
9
240
6
22
74
31
192
28
26
878
2
391
365
308
630
33
44
213
1500
118
2
687
2369
51
397
390
840
34
19
96
288
30
192
69
295
14
6
360
121
3
5
0
120
116
49
0
1118
685
70
14
126
69
17
0
1
11
5
184
124
163
36
212
80
77
288
249
16
2019
355
132
2070
96
47
35
297
187
17
203
1576
376
612
586
141
6
212
66
118
422
60
649
62
43
8
1407
39
213
14
45
243
0
20
43
37
35
6
4
3
143
23
16
5
997
2051
1035
89
790
29
44
90
11
488
156
197
677
0
1146
61
57
2430
22
3
0
181
49
1428
684
20
864
17
25
9
279
145
82
106
159
30
159
163
1110
37
274
877
390
0
1440
0
372
247
0
88
0
114
71
35
11
74
5
14
39
2400
161
125
1
28
2
2
510
167
92
107
55
25
109
9
0
326
164
10
7
389
4
45
0
82
10
16
61
132
14
767
374
22
26
126
246
292
102
58
34
2
0
40
53
120
575
20
388
1296
160
3
11
241
93
1065
31
168
181
702
3150
57
4
525
576
272
433
17
344
90
118
273
81
12
4
382
870
585
20
16
1471
8
125
1
112
9
15
120
1328
4
278
159
6
138
226
360
186
556
145
20
104
0
147
87
20
908
0
48
184
475
16
555
337
307
156
990
1957
334
89
52
10
18
337
293
1050
4
6
1
17
253
4
0
450
1180
8
4
33
3
1302
116
10
1718
184
137
36
53
2
2
5
38
444
95
1406
348
480
276
728
149
0
67
1
317
2400
62
4
1
43
35
84
0
0
235
0
383
505
1320
2
5
49
123
45
977
110
88
261
502
22
10
0
0
74
241
194
376
225
44
49
95
126
110
0
10
586
37
26
0
633
155
1
0
4
281
3
15
12
208
0
37
29
1
1860
529
24
600
1112
1800
0
0
302
31
16
191
0
19
16
12
49
4
95
0
75
27
307
1800
105
630
367
450
18
379
0
0
61
22
5
147
541
370
140
40
441
162
134
121
9
215
126
383
18
20
190
204
58
421
180
366
42
0
15
1985
248
413
2
805
1808
21
204
244
195
240
85
332
87
53
1143
29
0
0
59
7
129
3
0
250
960
0
464
34
263
6
42
685
36
1573
1
0
26
3
160
87
627
476
2
0
0
11
24
53
59
491
203
42
62
39
5
34
56
0
758
1320
484
151
195
100
46
5
13
900
58
300
393
12
82
120
571
158
383
882
244
940
600
66
83
125
109
46
0
77
561
0
6
25
89
0
816
557
146
366
1154
6
289
21
177
0
50
1200
420
1123
8
60
57
92
702
40
15
0
4
2
201
904
20
563
144
151
22
1973
640
2
12
8
25
3
814
34
0
71
32
354
70
1408
103
43
648
40
63
47
611
9
182
755
4
117
4
84
82
12
13
5
100
16
45
450
1703
22
482
5
22
459
283
0
624
0
24
707
29
3
6
43
741
559
1859
25
11
27
2
167
6
2043
461
422
70
72
0
421
502
17
345
28
154
376
807
4
0
1101
2
260
2
789
704
35
1295
10
16
1050
82
12
6
160
549
163
203
34
21
402
776
385
1200
169
1015
3
62
4
13
37
630
1071
667
4
9
4
145
365
210
778
43
0
600
1467
81
4
0
32
8
105
44
2
15
65
28
349
187
61
146
5
745
18
106
12
63
1604
495
216
2
996
0
0
3
268
34
809
402
1811
247
86
52
2040
2913
261
1680
111
7
14
155
70
10
649
18
281
79
24
30
54
100
263
0
39
397
33
86
1669
3060
13
254
176
0
3
0
154
487
0
5
21
106
33
171
12
17
4
117
83
10
319
9
103
27
0
0
947
0
992
18
6
0
43
210
243
420
1860
68
0
34
56
15
361
29
6
1782
728
0
653
287
12
33
129
135
4
8
1
966
83
112
20
48
80
10
408
1672
16
1290
83
21
642
1299
84
372
614
57
51
2
38
10
887
4
585
25
129
33
30
1260
2
960
17
937
104
166
0
121
175
194
80
300
718
82
32
6
9
7
780
1062
70
129
121
102
10
98
16
72
141
481
132
927
12
40
26
93
30
12
0
199
1260
0
639
53
93
3
2580
1025
33
49
186
26
4
6
198
1157
1590
679
25
46
276
3
131
22
4
354
7
5
1032
170
1391
21
9
478
113
53
0
0
23
3
0
13
13
6
4
0
584
266
147
31
56
670
24
85
441
456
30
38
15
7
93
632
960
0
474
6
150
217
615
68
1
365
908
1234
53
130
135
0
1253
953
95
3
158
13
173
3
116
29
28
10
179
21
99
1072
4
5
1233
311
13
37
98
41
66
0
101
389
245
104
38
20
142
94
288
5
61
0
88
79
164
8
1813
22
124
9
27
222
8
372
40
180
2046
25
1151
1273
998
17
25
15
651
65
43
47
223
25
1300
2160
179
221
12
106
1892
50
216
25
2407
2
363
13
13
34
909
37
39
183
622
133
0
194
52
245
475
69
0
199
0
7
2
984
94
16
70
165
300
750
5
332
111
99
110
132
32
75
57
480
45
29
7
874
15
2
0
33
86
639
29
110
3
208
2400
130
43
67
2
94
306
1099
169
1500
77
66
4
2581
332
0
125
294
271
76
4
3
0
226
0
5
112
185
519
0
121
165
14
811
20
69
42
1950
1082
757
18
89
1
255
21
720
65
147
271
54
998
78
528
696
8
1981
56
350
12
66
810
155
750
32
330
139
162
199
10
521
198
92
264
484
830
2
543
9
83
24
155
132
184
153
159
303
427
50
120
45
6
406
474
1380
903
82
189
1022
194
676
234
26
65
168
662
284
35
574
302
1
4
9
15
630
366
270
16
70
415
186
277
1620
80
892
202
1809
6
270
20
23
180
14
1423
294
4
48
1296
4
0
246
353
2051
189
0
83
164
7
1509
60
220
69
484
0
39
50
100
13
115
137
2084
234
395
5
0
12
161
861
349
2733
1860
35
71
414
274
2
9
86
64
105
305
995
8
111
481
198
21
0
411
30
528
659
870
52
130
46
210
1260
238
17
5
131
11
37
9
27
291
41
84
40
0
218
9
2
0
1
183
3
510
9
29
4
323
17
1310
1458
1637
235
124
162
628
72
15
5
1
1572
93
18
10
116
63
2
69
1158
78
19
74
339
148
0
73
78
91
222
9
292
17
645
97
124
101
108
194
15
58
20
245
3
0
133
11
31
108
11
65
1560
2589
331
772
82
0
1987
5
15
10
83
14
377
6
24
6
17
11
28
46
1196
399
44
8
1413
0
4
95
155
29
22
420
279
16
143
455
2
3
23
45
45
0
3
0
147
331
64
450
595
0
227
15
18
12
283
28
41
1
23
9
2
12
5
23
23
4
2
630
